id,amount_tsh,date_recorded,funder,gps_height,installer,longitude,latitude,wpt_name,num_private,basin,subvillage,region,region_code,district_code,lga,ward,population,public_meeting,recorded_by,scheme_management,scheme_name,permit,construction_year,extraction_type,extraction_type_group,extraction_type_class,management,management_group,payment,payment_type,water_quality,quality_group,quantity,quantity_group,source,source_type,source_class,waterpoint_type,waterpoint_type_group
57711,0,3/14/11,Tardo,1776,Tardo,38.26376826,-4.6680653,Kwa Mzee Amili,0,Pangani,Kwevumo,Tanga,4,1,Lushoto,Shume,1,TRUE,GeoData Consultants Ltd,VWC,Kibohelo  forest,TRUE,1992,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
5516,0,11/3/12,Government Of Tanzania,0,Government,33.42517101,-3.79193585,Kwa Juma Masanja,0,Internal,Bushoma,Shinyanga,17,3,Shinyanga Rural,Samuye,0,TRUE,GeoData Consultants Ltd,VWC,,TRUE,0,other,other,other,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,other,other
8305,500,3/21/11,Rc,2099,ACRA,34.64408454,-9.35761371,Jstine Sanga,0,Rufiji,Igalala,Iringa,11,4,Njombe,Imalinyi,50,TRUE,GeoData Consultants Ltd,VWC,Tove mtwango,TRUE,2008,gravity,gravity,gravity,wua,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
57410,50,2/16/13,Jaica,-29,Tasaf,40.32131492,-10.4564688,Msikitini,0,Ruvuma / Southern Coast,Kilimahewa,Mtwara,99,1,Mtwara Rural,Mahurunga,1000,TRUE,GeoData Consultants Ltd,VWC,Tangazo water supply,TRUE,2008,submersible,submersible,submersible,vwc,user-group,pay per bucket,per bucket,salty,salty,enough,enough,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe
51412,0,7/29/11,Danida,0,Central government,33.95582047,-9.5001778,Kwa Lodrick Mwangala,0,Lake Nyasa,Malangali,Mbeya,12,3,Kyela,Lusungo,0,TRUE,GeoData Consultants Ltd,VWC,Ngamanga water supplied sch,TRUE,0,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,dry,dry,spring,spring,groundwater,communal standpipe,communal standpipe
25863,0,10/27/12,Lwi,0,LWI,0,-2.00E-08,Kwichobela,0,Lake Victoria,Mwamganda,Shinyanga,17,1,Bariadi,Kasoli,0,,GeoData Consultants Ltd,WUG,,FALSE,0,india mark ii,india mark ii,handpump,wug,user-group,unknown,unknown,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump
35994,1000,7/28/11,Il,1688,CONS,31.23656847,-7.85595471,Kwa Mzindakaya,0,Lake Rukwa,Ntili,Rukwa,15,3,Nkasi,Kate,1,TRUE,GeoData Consultants Ltd,,K,TRUE,1983,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe
55279,0,10/8/12,Twesa,0,TWESA,32.98242637,-3.5704957,Mwanangi Shuleni,0,Lake Victoria,Buzinza,Shinyanga,17,3,Shinyanga Rural,Lyabukande,0,TRUE,GeoData Consultants Ltd,Parastatal,,TRUE,0,other,other,other,parastatal,parastatal,never pay,never pay,soft,good,seasonal,seasonal,rainwater harvesting,rainwater harvesting,surface,other,other
74102,0,2/7/13,Private Individual,0,Edward,32.64295346,-3.8584254,Kwa Kijimya Kubilua,0,Lake Victoria,Mwime Kati,Shinyanga,17,3,Kahama,Mwendakulima,0,TRUE,GeoData Consultants Ltd,,,TRUE,0,other,other,other,private operator,commercial,unknown,unknown,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,other,other
38277,0,3/13/11,Plan,0,Water,36.60009328,-6.97856157,Mji Mpya B,0,Rufiji,Mji Mpya,Dodoma,1,1,Mpwapwa,Mbuga,0,TRUE,GeoData Consultants Ltd,VWC,,TRUE,0,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump
1998,0,7/20/11,Hesawa,0,DWE,31.74270096,-1.47231362,Kwa Idrisa Rajabu,0,Lake Victoria,Mjure,Kagera,18,2,Bukoba Rural,Katerero,0,TRUE,GeoData Consultants Ltd,VWC,WAUSA,TRUE,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
52056,0,1/29/13,Lga,420,LGA,39.10100761,-10.7892176,Mkululu,0,Ruvuma / Southern Coast,Makazi Mapya,Mtwara,90,33,Masasi,Mkululu,1,TRUE,GeoData Consultants Ltd,VWC,,FALSE,1980,mono,mono,motorpump,vwc,user-group,unknown,unknown,soft,good,dry,dry,machine dbh,borehole,groundwater,other,other
63679,0,3/17/13,Lawatefuka Water Supply,1206,Lawatefuka water sup,37.04160822,-3.22502964,Kwa Eliouko Matoo,0,Pangani,Ndarara,Kilimanjaro,3,7,Siha,Siha Kati,1,TRUE,GeoData Consultants Ltd,Water Board,BL Ndarara,TRUE,2003,gravity,gravity,gravity,water board,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
71762,0,10/18/12,World Vision,0,World Vision,33.51148899,-4.63448062,Kwa Masonga,0,Internal,Ugimu,Tabora,14,2,Igunga,Simbo,0,TRUE,GeoData Consultants Ltd,Private operator,ADP Simbo,FALSE,0,nira/tanira,nira/tanira,handpump,private operator,commercial,never pay,never pay,salty,salty,dry,dry,shallow well,shallow well,groundwater,hand pump,hand pump
71432,0,3/28/11,Government Of Tanzania,0,GOVER,35.92758462,-6.47854966,Mbuyuni,0,Rufiji,Kati,Dodoma,1,4,Chamwino,Iringa Mvumi,0,TRUE,GeoData Consultants Ltd,VWC,,TRUE,0,india mark ii,india mark ii,handpump,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump
45592,0,2/25/11,Private Individual,3,Da,38.83066229,-6.53995349,Matavista,0,Wami / Ruvu,Umakondeni,Pwani,6,1,Bagamoyo,Yombo,5,TRUE,GeoData Consultants Ltd,Company,Bagamoyo Wate,TRUE,2008,mono,mono,motorpump,private operator,commercial,never pay,never pay,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe
13663,0,2/11/13,Dwsp,0,DWE,0,-2.00E-08,Ditima,0,Lake Victoria,Mwamhande,Shinyanga,17,1,Bariadi,Mhango,0,,GeoData Consultants Ltd,WUG,,FALSE,0,other,other,other,wug,user-group,unknown,unknown,unknown,unknown,dry,dry,shallow well,shallow well,groundwater,other,other
62227,0,8/26/11,Rudep,2045,DWE,31.85258165,-8.17876971,Kisuku,0,Lake Rukwa,Mlimani,Rukwa,15,2,Sumbawanga Rural,Sandulula,200,TRUE,GeoData Consultants Ltd,VWC,,FALSE,1991,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,dry,dry,spring,spring,groundwater,other,other
3730,200,2/25/13,Tasaf,657,CJEJOW CONSTRUCTION,36.22362832,-11.28689995,Kwa Hamis Tulale,0,Ruvuma / Southern Coast,Tulale,Ruvuma,10,5,Namtumbo,Lusewa,300,TRUE,GeoData Consultants Ltd,WUG,,FALSE,2007,swn 80,swn 80,handpump,wug,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump
2451,0,8/8/11,Krf,0,DWE,33.55666651,-2.78210149,Kisima Cha Sule,0,Lake Victoria,Nkola,Mwanza,19,4,Kwimba,Maligisu,0,TRUE,GeoData Consultants Ltd,VWC,,TRUE,0,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump
46418,0,10/22/12,World Bank,0,JUIN CO,33.52220851,-3.40795562,Kano Tobelo,0,Internal,Bulaho,Shinyanga,17,8,Kishapu,Mondo,0,TRUE,GeoData Consultants Ltd,WUA,Mwigumbi piped scheme,TRUE,0,gravity,gravity,gravity,wua,user-group,unknown,unknown,unknown,unknown,unknown,unknown,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe
45996,0,1/16/13,Vttp,1063,DWE,34.32131632,-4.12409426,Kikali,0,Internal,Bambalaga,Singida,13,1,Iramba,Tulya,145,TRUE,GeoData Consultants Ltd,VWC,,TRUE,2006,other,other,other,vwc,user-group,never pay,never pay,soft,good,dry,dry,shallow well,shallow well,groundwater,other,other
60911,0,7/28/11,Hesawa,0,DWE,33.06134414,-2.52582168,Kwa Ngula,0,Lake Victoria,Mwakilu,Mwanza,19,2,Magu,Bujashi,0,TRUE,GeoData Consultants Ltd,VWC,,TRUE,0,other,other,other,vwc,user-group,never pay,never pay,soft,good,seasonal,seasonal,shallow well,shallow well,groundwater,other,other
46089,10,4/3/13,Germany Republi,1513,CES,37.16180905,-3.21266668,Area Three Namba 20,0,Pangani,Nrwashofu,Kilimanjaro,3,5,Hai,Masama Magharibi,40,TRUE,GeoData Consultants Ltd,Water Board,Losaa Kia water supply,TRUE,1999,gravity,gravity,gravity,water board,user-group,pay per bucket,per bucket,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
65579,0,2/26/13,Hesawa,1524,HESAWA,34.61932338,-1.7468754,Rung'Abure Primary School,0,Lake Victoria,Nyamerama,Mara,20,2,Serengeti,Rung'bure,550,,GeoData Consultants Ltd,Other,,TRUE,1994,gravity,gravity,gravity,other,other,unknown,unknown,soft,good,seasonal,seasonal,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe
40407,0,1/25/13,Government Of Tanzania,221,DWE,38.68868865,-9.16322231,Kinole,0,Ruvuma / Southern Coast,Kinole,Lindi,80,13,Kilwa,Miguruwe,212,,GeoData Consultants Ltd,,,TRUE,1981,other,other,other,vwc,user-group,unknown,unknown,salty,salty,enough,enough,shallow well,shallow well,groundwater,other,other
66663,0,4/3/11,Dh,1026,DH,37.01706351,-6.03899895,Mchwechwe,0,Wami / Ruvu,Majengo,Morogoro,5,1,Kilosa,Chakwale,150,TRUE,GeoData Consultants Ltd,VWC,,TRUE,1996,afridev,afridev,handpump,vwc,user-group,never pay,never pay,milky,milky,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump
26597,0,3/15/11,Roman,706,wanan,34.96590335,-10.21703167,none,0,Lake Nyasa,Magharibi,Iringa,11,5,Ludewa,Ibumi,63,TRUE,GeoData Consultants Ltd,VWC,Roman,FALSE,2007,gravity,gravity,gravity,vwc,user-group,pay when scheme fails,on failure,soft,good,dry,dry,river,river/lake,surface,communal standpipe,communal standpipe
50540,4000,3/14/11,Danida,936,DANID,36.01839632,-7.28765311,none,0,Rufiji,Stand A,Iringa,11,1,Iringa Rural,Malenga Makali,1,TRUE,GeoData Consultants Ltd,VWC,Maleng,TRUE,1990,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,seasonal,seasonal,spring,spring,groundwater,communal standpipe,communal standpipe
58133,0,3/13/13,Tasaf,1685,DWE,36.73921669,-3.32422104,Kwa Enok Melaashi,0,Pangani,Engikaleti,Arusha,2,2,Arusha Rural,Bangata,200,TRUE,GeoData Consultants Ltd,VWC,Bangata water project,TRUE,2007,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,other,other
1493,0,1/18/13,Wateraid,0,SEMA,32.80754298,-4.37193479,Nasa,0,Lake Tanganyika,Nasa,Tabora,14,1,Nzega,Mambali,0,FALSE,GeoData Consultants Ltd,VWC,,TRUE,0,afridev,afridev,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump
31503,50,2/5/13,Norad,1780,Norad,31.60477312,-7.96263199,Darajani,0,Lake Tanganyika,Kilimahewa A,Rukwa,15,4,Sumbawanga Urban,Malangali,980,FALSE,GeoData Consultants Ltd,Other,,TRUE,1983,india mark ii,india mark ii,handpump,other,other,pay per bucket,per bucket,soft,good,dry,dry,machine dbh,borehole,groundwater,hand pump,hand pump
17910,0,4/3/11,,0,,33.90055014,-9.29311097,Landani,0,Lake Nyasa,Landani,Mbeya,12,4,Rungwe,Lufilyo,0,TRUE,GeoData Consultants Ltd,Parastatal,K,,0,gravity,gravity,gravity,parastatal,parastatal,unknown,unknown,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
19466,3000,3/10/11,Kkkt,1902,Commu,34.3700274,-9.57712303,none,0,Lake Nyasa,Kilangali,Iringa,11,3,Makete,Lupila,0,TRUE,GeoData Consultants Ltd,VWC,Maland,FALSE,1991,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
38120,0,2/10/13,Rwssp,0,DWE,32.64487307,-3.77410639,Tumaini,0,Lake Victoria,Mwahnuru,Shinyanga,17,3,Kahama,Mhongolo,0,TRUE,GeoData Consultants Ltd,,,TRUE,0,swn 80,swn 80,handpump,wug,user-group,unknown,unknown,milky,milky,dry,dry,machine dbh,borehole,groundwater,hand pump,hand pump
66553,0,3/22/13,Government Of Tanzania,1153,Government,37.6026059,-3.31909706,Kwa Moses Urio,0,Pangani,Mawanda,Kilimanjaro,3,4,Moshi Rural,Mwika Kusini,1,TRUE,GeoData Consultants Ltd,WUA,Mtiro  pipeline,TRUE,1970,gravity,gravity,gravity,wua,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
31696,20,2/7/13,Village Council/ Haydom Luther,1752,Village Council,35.03531882,-4.16567532,Kwa Gwatema Daudi,0,Internal,Bisyan,Manyara,21,3,Mbulu,Haidom,111,TRUE,GeoData Consultants Ltd,VWC,BASSONYAGWE AND NG'WANDKW,TRUE,1994,submersible,submersible,submersible,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe
51318,0,3/30/11,,0,,33.90823812,-9.40472259,Lufilyo F,0,Lake Nyasa,Lufilyo,Mbeya,12,4,Rungwe,Kisegese,0,TRUE,GeoData Consultants Ltd,Water authority,D,,0,gravity,gravity,gravity,water authority,commercial,unknown,unknown,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe
33584,0,4/6/11,Cmcr,0,Commu,35.97490664,-5.94254108,Ezereda,0,Wami / Ruvu,Karume,Dodoma,1,5,Dodoma Urban,Hombolo,0,TRUE,GeoData Consultants Ltd,VWC,Homb,FALSE,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,dry,dry,spring,spring,groundwater,communal standpipe multiple,communal standpipe
48678,0,7/18/11,Unicef,0,UNICEF,30.58863531,-2.71923816,Kwa Mzungu,0,Lake Victoria,Mukiyange,Kagera,18,30,Ngara,Rulenge,0,TRUE,GeoData Consultants Ltd,VWC,,FALSE,0,india mark iii,india mark iii,handpump,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump
36112,0,3/1/13,World Bank,1108,Government,37.08661522,-5.7370266,Kwa Kaura,0,Wami / Ruvu,Butu,Manyara,21,5,Kiteto,Sunya,1,TRUE,GeoData Consultants Ltd,VWC,World banks,TRUE,2006,submersible,submersible,submersible,vwc,user-group,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe
6294,0,3/29/13,Adf,1726,Community,36.80401372,-3.3167372,Elisa Silanga,0,Pangani,Mbolele,Arusha,2,7,Meru,Songoro,56,TRUE,GeoData Consultants Ltd,VWC,Nrashu gravity water supply,TRUE,1995,gravity,gravity,gravity,vwc,user-group,unknown,unknown,soft,good,insufficient,insufficient,unknown,other,unknown,communal standpipe,communal standpipe
40612,0,7/22/11,Co,1840,DWE,31.42577274,-7.63461171,Kachinga,0,Lake Rukwa,Kaulangumi,Rukwa,15,3,Nkasi,Chala,1,FALSE,GeoData Consultants Ltd,VWC,,FALSE,1994,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,unknown,unknown,dry,dry,shallow well,shallow well,groundwater,hand pump,hand pump
62793,0,9/4/11,Unicef,1659,DWE,34.59641723,-9.07327479,Kwa Jameson Njogela,0,Rufiji,Kati,Iringa,11,4,Njombe,Usuka,36,TRUE,GeoData Consultants Ltd,WUA,wanging'ombe water supply s,TRUE,1978,gravity,gravity,gravity,wua,user-group,pay when scheme fails,on failure,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe
58090,0,3/15/13,0,53,0,39.09674464,-6.9799109,Shekh Kambi,0,Wami / Ruvu,Mtaa Wa Vikongoro,Dar es Salaam,7,2,Ilala,Chanika,300,,GeoData Consultants Ltd,WUG,,FALSE,2010,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,soft,good,seasonal,seasonal,shallow well,shallow well,groundwater,hand pump,hand pump
2532,0,2/26/13,Lench,1357,LENCH,37.20754504,-5.57232672,Mskitini,0,Wami / Ruvu,Kageze,Manyara,21,5,Kiteto,Lengatei,1,TRUE,GeoData Consultants Ltd,VWC,LENCH,FALSE,1970,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
38865,0,4/20/11,,0,,33.7107406,-9.21057375,Kwa Mzee Mwakasege,0,Lake Nyasa,Bujesi,Mbeya,12,4,Rungwe,Suma,0,TRUE,GeoData Consultants Ltd,VWC,S,,0,gravity,gravity,gravity,vwc,user-group,unknown,unknown,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe
35462,0,10/8/12,Netherlands,0,DWE,33.57208558,-3.0464021,Ushirika Group,0,Lake Victoria,Mwabulimbu,Shinyanga,17,2,Maswa,Nyabubinza,0,TRUE,GeoData Consultants Ltd,WUG,,FALSE,0,other,other,other,wug,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump
51709,200,6/3/13,Government Of Tanzania,1470,DWE,36.71705888,-3.35589356,Kwa Kabaha A,0,Pangani,Nambele,Arusha,2,2,Arusha Rural,Sokoni II,150,TRUE,GeoData Consultants Ltd,VWC,Sokoni II pipe line,TRUE,2005,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe
40624,0,7/23/11,Wananchi,0,wananchi,33.84850587,-9.55216621,Kwa Eda Sivila,0,Lake Nyasa,Kasala,Mbeya,12,3,Kyela,Mwaya,0,TRUE,GeoData Consultants Ltd,VWC,Sinyanga water supplied sch,TRUE,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,dry,dry,spring,spring,groundwater,communal standpipe,communal standpipe
41745,1000,2/15/13,Adra,1679,ADRA,37.95349481,-4.41592459,Ngale,0,Pangani,Vugwama Kati,Kilimanjaro,3,3,Same,Bwambo,45,TRUE,GeoData Consultants Ltd,VWC,ADRA,TRUE,1998,gravity,gravity,gravity,vwc,user-group,pay when scheme fails,on failure,soft,good,enough,enough,spring,spring,groundwater,communal standpipe multiple,communal standpipe
42315,30,3/18/11,Private Individual,-13,Da,38.90284169,-6.44951651,Kwa Mwenyekiti,0,Wami / Ruvu,Maji Coast,Pwani,6,1,Bagamoyo,Magomeni,184,TRUE,GeoData Consultants Ltd,Company,Bagamoyo wate,TRUE,2010,ksb,submersible,submersible,private operator,commercial,pay per bucket,per bucket,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe
38952,0,10/26/12,Dwsp,0,DWE,0,-2.00E-08,Maendeleo,0,Lake Victoria,Mwaguma,Shinyanga,17,1,Bariadi,Kasoli,0,,GeoData Consultants Ltd,WUG,,FALSE,0,other,other,other,wug,user-group,unknown,unknown,soft,good,enough,enough,shallow well,shallow well,groundwater,other,other
45540,0,3/2/11,Dwe,112,DWE,39.01443813,-8.23812877,Mbwars Secondary School,0,Rufiji,Mbwara,Pwani,60,53,Rufiji,Mbwara,1,TRUE,GeoData Consultants Ltd,VWC,,TRUE,2010,afridev,afridev,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump
73833,0,3/18/11,Government Of Tanzania,934,DWE,38.61877338,-5.10721854,Jb,0,Pangani,Emau,Tanga,4,3,Muheza,Kisiwani,60,TRUE,GeoData Consultants Ltd,VWC,Sangalawe mountains,FALSE,2005,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe multiple,communal standpipe
27771,0,2/4/13,Government Of Tanzania,1082,MUWASA,31.04822137,-6.33833899,Shuleni,0,Lake Rukwa,Minsukumilo,Rukwa,15,1,Mpanda,Misunkumilo,360,TRUE,GeoData Consultants Ltd,Parastatal,,FALSE,2012,india mark ii,india mark ii,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump
9336,0,1/23/13,Finn Water,468,FINN WATER,37.84826964,-9.61433822,Kwa Mzee Fikiri,0,Ruvuma / Southern Coast,Linyoni,Lindi,80,43,Liwale,Barikiwa,250,,GeoData Consultants Ltd,VWC,,TRUE,1981,nira/tanira,nira/tanira,handpump,vwc,user-group,unknown,unknown,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump
12545,500,7/7/11,European Union,1803,Accra,34.82033488,-9.03510167,Ufundi-Lunguya,0,Rufiji,Lunguya,Iringa,11,4,Njombe,Mtwango,185,TRUE,GeoData Consultants Ltd,WUG,Mtwango water supplied sche,TRUE,2011,gravity,gravity,gravity,wug,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
54811,0,3/20/13,World Vision,1375,Community,36.79230543,-3.34979167,Simba Kimuto,0,Pangani,Kyaraa,Arusha,2,7,Meru,Singisi,100,TRUE,GeoData Consultants Ltd,VWC,Seela Sing'isi gravity water supply,TRUE,1998,gravity,gravity,gravity,vwc,user-group,unknown,unknown,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe
48326,0,3/25/11,Government Of Tanzania,1372,DWE,38.39710186,-4.9251607,Kwamahele Sande,0,Pangani,Kwemhafa,Tanga,4,1,Lushoto,Vuga,1,TRUE,GeoData Consultants Ltd,VWC,Mpambie forest,TRUE,1970,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
31787,0,7/31/11,Hesawa,1179,DWE,33.09517998,-1.99763088,Nakasasa,0,Lake Victoria,Nakasasa,Mwanza,19,1,Ukerewe,Bukindo,350,TRUE,GeoData Consultants Ltd,,,TRUE,2004,other,other,other,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,other,other
61745,0,10/21/12,Rwssp,0,DWE,32.35879044,-4.00646,Kwa Mwalimu Majani,0,Lake Tanganyika,Kangeme,Shinyanga,17,3,Kahama,Kinamapula,0,TRUE,GeoData Consultants Ltd,,,TRUE,0,other,other,other,wug,user-group,unknown,unknown,milky,milky,dry,dry,shallow well,shallow well,groundwater,other,other
42091,0,3/19/11,Lvia,0,Commu,36.79706266,-6.1354472,Kanisani,0,Wami / Ruvu,,Dodoma,1,3,Kongwa,Pandambili,0,TRUE,GeoData Consultants Ltd,VWC,More,FALSE,0,mono,mono,motorpump,vwc,user-group,pay per bucket,per bucket,salty,salty,insufficient,insufficient,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe
