id,amount_tsh,date_recorded,funder,gps_height,installer,longitude,latitude,wpt_name,num_private,basin,subvillage,region,region_code,district_code,lga,ward,population,public_meeting,recorded_by,scheme_management,scheme_name,permit,construction_year,extraction_type,extraction_type_group,extraction_type_class,management,management_group,payment,payment_type,water_quality,quality_group,quantity,quantity_group,source,source_type,source_class,waterpoint_type,waterpoint_type_group,status_group
23014,0,7/26/11,Hesawa,0,DWE,33.0667994,-2.56191429,Kwa Ng'Ofilo,0,Lake Victoria,Kitumba A,Mwanza,19,2,Magu,Kisesa,0,TRUE,GeoData Consultants Ltd,VWC,,TRUE,0,other,other,other,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,other,other,non functional
66976,0,3/1/13,Government Of Tanzania,1817,DWE,35.57975217,-4.10531946,Merr Dispensary,0,Internal,Marambi,Manyara,21,1,Babati,Madunga,145,TRUE,GeoData Consultants Ltd,Parastatal,,TRUE,2010,gravity,gravity,gravity,parastatal,parastatal,never pay,never pay,soft,good,enough,enough,river,river/lake,surface,communal standpipe multiple,communal standpipe,functional
52436,0,2/12/13,Netherlands,0,DWE,33.52877101,-3.23259007,Mama Mlezi A,0,Lake Victoria,Muhida,Shinyanga,17,2,Maswa,Badi,0,TRUE,GeoData Consultants Ltd,WUG,,FALSE,0,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,unknown,unknown,seasonal,seasonal,shallow well,shallow well,groundwater,hand pump,hand pump,functional
33848,0,7/14/11,Vwc,0,VWC,30.7788824,-2.41392966,Nova,0,Lake Victoria,Nyakahanga,Kagera,18,30,Ngara,Rusumo,0,TRUE,GeoData Consultants Ltd,VWC,Kamatendeli spring source,FALSE,0,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,functional needs repair
73056,0,1/23/13,African Development Bank,1634,DWE,29.75057892,-4.64477741,Nyakatovu,0,Lake Tanganyika,Matyazo B,Kigoma,16,3,Kigoma Rural,Kalinzi,150,TRUE,GeoData Consultants Ltd,VWC,,TRUE,2009,gravity,gravity,gravity,vwc,user-group,unknown,unknown,soft,good,enough,enough,spring,spring,groundwater,improved spring,improved spring,functional needs repair
3402,0,2/3/13,Pidp,2087,PIDP,35.41908864,-4.03795133,Kwa Juma,0,Internal,Yerotamburda,Manyara,21,3,Mbulu,Tumati,137,TRUE,GeoData Consultants Ltd,VWC,,TRUE,2001,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
65763,50,2/10/13,World Bank,1083,TAN PLANT LTD,34.21215953,-4.35495311,Dp 16,0,Internal,Makiki,Singida,13,1,Iramba,Shelui,258,TRUE,GeoData Consultants Ltd,WUA,Nselembwe water supply,TRUE,2004,submersible,submersible,submersible,wua,user-group,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,functional
33725,20,1/20/13,Japan Government,18,Japan Government,39.57785607,-10.14574164,Kwa Mzee Mputwa,0,Ruvuma / Southern Coast,Makonde,Lindi,80,23,Lindi Rural,Kiwalala,124,TRUE,GeoData Consultants Ltd,VWC,JAICA Borehole Scheme,FALSE,2006,india mark ii,india mark ii,handpump,vwc,user-group,pay per bucket,per bucket,salty,salty,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump,functional
66518,0,3/23/13,Government Of Tanzania,1162,DWE,37.54288934,-3.30759052,Kwa Hapigod Asseyi,0,Pangani,Kiria Kati,Kilimanjaro,3,4,Moshi Rural,Mamba Kusini,75,TRUE,GeoData Consultants Ltd,VWC,Una mkolowoni,TRUE,1972,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,functional
13536,0,2/16/13,Kata,1263,Kata,37.97821832,-4.39786283,Kanisani,0,Pangani,Marumbi,Kilimanjaro,3,3,Same,Mpinji,680,FALSE,GeoData Consultants Ltd,VWC,Kimara Water Supply,TRUE,2010,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,functional
29378,0,3/30/11,Water,0,Commu,35.59909399,-6.08734105,Wiliam Ndubaa,0,Internal,Segu Bwawani,Dodoma,1,5,Dodoma Urban,Nala,0,TRUE,GeoData Consultants Ltd,VWC,Nala,FALSE,0,mono,mono,motorpump,vwc,user-group,pay per bucket,per bucket,soft,good,dry,dry,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,non functional
27291,0,1/17/13,Rwssp,0,DWE,32.4840343,-3.31813257,Imarabupina,0,Lake Tanganyika,Nduhani,Shinyanga,17,3,Kahama,Bugarama,0,TRUE,GeoData Consultants Ltd,,,TRUE,0,nira/tanira,nira/tanira,handpump,wug,user-group,unknown,unknown,milky,milky,dry,dry,shallow well,shallow well,groundwater,hand pump,hand pump,non functional
59249,0,10/22/12,World Vision,0,World vision,32.29349634,-3.47524913,Nyakasanza,0,Lake Tanganyika,Nyakasanza,Shinyanga,17,5,Bukombe,Ushirika,0,TRUE,GeoData Consultants Ltd,WUG,,TRUE,0,nira/tanira,nira/tanira,handpump,wug,user-group,unknown,unknown,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,functional
4841,0,2/26/13,Government Of Tanzania,1362,DWE,37.20002341,-4.45874493,Shuleni,0,Pangani,Bomani,Manyara,21,4,Simanjiro,Orkesumet,300,TRUE,GeoData Consultants Ltd,Parastatal,,TRUE,2010,other,other,other,parastatal,parastatal,never pay,never pay,soft,good,seasonal,seasonal,rainwater harvesting,rainwater harvesting,surface,other,other,non functional
14102,500,8/4/11,Unicef,1681,DWE,34.6576725,-9.05905825,Kwa Mang'Enya Mfikwa,0,Rufiji,Kiwele,Iringa,11,4,Njombe,Usuka,75,TRUE,GeoData Consultants Ltd,WUA,wanging'ombe water supply s,TRUE,1978,gravity,gravity,gravity,wua,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional
37723,0,7/30/11,Kkkt_makwale,0,KKKT _ Konde and DWE,33.92240722,-9.48559469,Kwa Angolwisye Mwambingu,0,Lake Nyasa,Masoko,Mbeya,12,3,Kyela,Makwale,0,TRUE,GeoData Consultants Ltd,VWC,Makwale water supplied sche,TRUE,0,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,dry,dry,spring,spring,groundwater,communal standpipe,communal standpipe,non functional
20279,1000,7/23/11,De,1916,DWR,31.35419274,-7.7480886,Baba Anje,0,Lake Rukwa,Namitomola,Rukwa,15,3,Nkasi,Kipande,800,TRUE,GeoData Consultants Ltd,VWC,,FALSE,2006,gravity,gravity,gravity,vwc,user-group,pay annually,annually,unknown,unknown,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional needs repair
16855,0,4/1/11,Kkkt,0,KKKT,32.79325317,-9.13686032,Shombe,0,Lake Rukwa,Chilulumo,Mbeya,12,6,Mbozi,Ihanda,0,TRUE,GeoData Consultants Ltd,VWC,,FALSE,0,nira/tanira,nira/tanira,handpump,vwc,user-group,pay when scheme fails,on failure,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
30106,500,3/21/11,Acra,2108,ACRA,34.60696123,-9.3743838,Usalule,0,Rufiji,Idono,Iringa,11,4,Njombe,Imalinyi,150,TRUE,GeoData Consultants Ltd,VWC,Tove mtwango,TRUE,2008,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
48019,0,1/27/13,Finw,123,FinW,39.7616577,-10.87721968,Kijiweni,0,Ruvuma / Southern Coast,Madina,Mtwara,9,4,Tandahimba,Mkoreha,400,TRUE,GeoData Consultants Ltd,Water Board,Borehole,TRUE,1982,submersible,submersible,submersible,vwc,user-group,never pay,never pay,soft,good,dry,dry,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,non functional
48536,200,4/10/11,World Bank,0,Mw,36.98204213,-6.14039791,Kwa Gumbo,0,Wami / Ruvu,Mgongwe,Morogoro,5,1,Kilosa,Mamboya,800,TRUE,GeoData Consultants Ltd,VWC,Mt,TRUE,2006,ksb,submersible,submersible,vwc,user-group,pay per bucket,per bucket,salty,salty,insufficient,insufficient,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,non functional
37967,0,2/3/13,Finw,351,FinW,39.42490957,-10.54570006,Muungano,0,Ruvuma / Southern Coast,Muungano,Mtwara,9,4,Tandahimba,Luagala,350,TRUE,GeoData Consultants Ltd,Water Board,Borehole,TRUE,1982,submersible,submersible,submersible,vwc,user-group,never pay,never pay,soft,good,seasonal,seasonal,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,non functional
3236,0,2/15/13,Gtz,1748,GTZ,37.57944973,-3.12773652,Kwa Sarapia,0,Pangani,Kitero,Kilimanjaro,3,1,Rombo,Katangara Mrere,1,TRUE,GeoData Consultants Ltd,Company,Kwawameku water supply,TRUE,2010,gravity,gravity,gravity,company,commercial,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe multiple,communal standpipe,non functional
55345,0,3/18/13,,1162,VWC,36.11399103,-2.72848445,Zahanati,0,Internal,Madukani,Arusha,2,6,Longido,Gelai Meirugoi,400,TRUE,GeoData Consultants Ltd,Parastatal,,,2005,gravity,gravity,gravity,parastatal,parastatal,never pay,never pay,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe,functional
10355,0,2/9/13,Ministry Of Water,1315,Idara ya maji,34.49721727,-5.70678782,Kwa Mzee Damson,0,Rufiji,Mti Mkavu,Singida,13,3,Manyoni,Itigi,1200,FALSE,GeoData Consultants Ltd,VWC,Itigi water supply,FALSE,1973,mono,mono,motorpump,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,non functional
41454,50,3/4/13,Isf/government,926,ISF/Government,37.62982453,-3.98096347,Noluyero,0,Pangani,Emuguri,Kilimanjaro,3,3,Same,Njoro,80,TRUE,GeoData Consultants Ltd,Water authority,Kiremeta water supply,TRUE,2007,submersible,submersible,submersible,vwc,user-group,pay per bucket,per bucket,salty,salty,insufficient,insufficient,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,functional
1741,0,8/1/11,Md,0,DW,31.6157464,-1.61934485,Kwa Ayoub,0,Lake Victoria,Milama,Kagera,18,3,Muleba,Kamachumu,0,TRUE,GeoData Consultants Ltd,VWC,K,TRUE,0,ksb,submersible,submersible,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
63429,0,10/26/12,Hesawa,1501,Hesawa,34.65183627,-1.75586539,Bukombe Wambura,0,Lake Victoria,Nyamerama,Mara,20,2,Serengeti,Nyamoko,500,TRUE,GeoData Consultants Ltd,VWC,,,1999,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,non functional
42642,20,2/21/13,World Vision,878,World vision,37.02978253,-3.51025829,Kwa Dadi,0,Pangani,Naisinyia,Manyara,21,4,Simanjiro,Mererani,200,TRUE,GeoData Consultants Ltd,Private operator,Naisinyia pipe scheme,TRUE,2004,submersible,submersible,submersible,private operator,commercial,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,functional
65474,0,2/26/13,Government Of Tanzania,1588,DWE,37.43917561,-3.29775885,Kwa Simoni Chaki,0,Pangani,Maliaseli,Kilimanjaro,3,4,Moshi Rural,Kimochi,55,TRUE,GeoData Consultants Ltd,VWC,Komaka mandaka,TRUE,1974,gravity,gravity,gravity,vwc,user-group,unknown,unknown,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
9937,200,2/27/11,Unice,356,RWE,37.77488641,-7.07858148,Kwa Fuko,0,Wami / Ruvu,Mtamba Chini,Morogoro,5,2,Morogoro Rural,Kisemu,200,TRUE,GeoData Consultants Ltd,VWC,Mkom,TRUE,1969,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe,functional needs repair
4821,250,3/24/11,Kkkt,1752,Commu,34.10475043,-9.3685054,none,0,Lake Nyasa,Mavengi,Iringa,11,3,Makete,Bulongwa,0,TRUE,GeoData Consultants Ltd,Parastatal,Luwumb,FALSE,2006,gravity,gravity,gravity,vwc,user-group,pay when scheme fails,on failure,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
18787,0,3/21/11,Danida,1859,DWE,35.13794044,-8.63907059,none,0,Rufiji,L,Iringa,11,2,Mufindi,Kasanga,0,TRUE,GeoData Consultants Ltd,VWC,,FALSE,2000,swn 80,swn 80,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump,functional
57556,0,3/30/13,Government Of Tanzania,1490,DWE,36.638973,-3.32453907,Kwa Saitoti,0,Pangani,Mringa Msingi,Arusha,2,2,Arusha Rural,Kimnyaki,150,TRUE,GeoData Consultants Ltd,VWC,TPRI pipe line,TRUE,2002,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,other,other,non functional
57950,0,2/20/13,World Vision,917,World vision,36.86441863,-3.65870423,Teto,0,Pangani,Teto,Manyara,21,4,Simanjiro,Shambarai,200,TRUE,GeoData Consultants Ltd,,,TRUE,2003,swn 80,swn 80,handpump,wug,user-group,unknown,unknown,salty,salty,insufficient,insufficient,machine dbh,borehole,groundwater,hand pump,hand pump,non functional
40320,500,2/27/11,Government Of Tanzania,1730,DWE,34.89385388,-9.06079526,J M Makweta Secondary Sch,0,Rufiji,Mtakuja,Iringa,11,4,Njombe,Igongolo,20,TRUE,GeoData Consultants Ltd,Water Board,Upami gravity water scheme,FALSE,2007,gravity,gravity,gravity,water board,user-group,pay when scheme fails,on failure,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
59704,0,3/16/13,Lawatefuka Water Supply,1737,Lawatefuka water sup,37.12782992,-3.14706269,Kwa Wemael Eliakimu,0,Pangani,Samana,Kilimanjaro,3,7,Siha,Siha Kaskazini,1,TRUE,GeoData Consultants Ltd,Water Board,BL Kirishi,TRUE,2008,gravity,gravity,gravity,water board,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
19257,10,2/28/13,Germany Republi,1245,CES,37.18765377,-3.24862615,Area 17 Namba 31,0,Pangani,Nkwarumbe,Kilimanjaro,3,5,Hai,Masama Mashariki,60,TRUE,GeoData Consultants Ltd,Water Board,Losaa-Kia water supply,TRUE,1999,gravity,gravity,gravity,water board,user-group,pay per bucket,per bucket,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
25248,0,1/31/13,Dwsp,1340,DWE,34.04296148,-2.95442908,Mwamabondo,0,Lake Victoria,Musoma,Shinyanga,17,1,Bariadi,Nkoma,250,FALSE,GeoData Consultants Ltd,WUG,,FALSE,1998,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional needs repair
41336,0,2/24/13,Government Of Tanzania,0,Government,33.64427624,-3.10992847,Mwajifene,0,Lake Victoria,Mwagwisu,Shinyanga,17,2,Maswa,Kulimi,0,TRUE,GeoData Consultants Ltd,,,FALSE,0,other,other,other,vwc,user-group,never pay,never pay,soft,good,dry,dry,shallow well,shallow well,groundwater,other,other,non functional
20182,0,1/25/13,Rudep,1176,Distri,30.97059976,-6.24689582,Shuleni,0,Lake Rukwa,Achatuone,Rukwa,15,1,Mpanda,Mpanda Ndogo,500,TRUE,GeoData Consultants Ltd,VWC,,TRUE,1995,other,other,other,vwc,user-group,never pay,never pay,soft,good,enough,enough,hand dtw,borehole,groundwater,hand pump,hand pump,non functional
52629,0,1/25/13,Marafip,1152,DWE,33.27619067,-2.09258685,Kwa Maingu,0,Lake Victoria,Katekezyo,Mara,20,4,Bunda,Kisorya,500,FALSE,GeoData Consultants Ltd,WUG,,FALSE,1998,other,other,other,wug,user-group,never pay,never pay,salty,salty,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,non functional
7897,70,2/24/13,Fini Water,181,Fini water,39.86158641,-10.76075964,Kwa Said Mohamed,0,Ruvuma / Southern Coast,Madina,Mtwara,99,1,Mtwara Rural,Namtuhuka,700,TRUE,GeoData Consultants Ltd,VWC,Mnyawi water supply,TRUE,1978,submersible,submersible,submersible,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,non functional
71021,1200,3/26/11,Conce,1391,DWE,34.7666422,-8.57226349,none,0,Rufiji,I,Iringa,11,2,Mufindi,Ihowanza,0,TRUE,GeoData Consultants Ltd,WUA,Kit,TRUE,0,gravity,gravity,gravity,wua,user-group,pay annually,annually,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
31727,0,3/14/11,Roman Catholic,180,DWE,38.81070176,-5.11573159,none,0,Pangani,Paramba A,Tanga,4,3,Muheza,Kicheba,300,TRUE,GeoData Consultants Ltd,VWC,Mabula mountains spr,FALSE,1999,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,seasonal,seasonal,spring,spring,groundwater,communal standpipe,communal standpipe,functional
37557,500,1/21/13,Dfid,1497,WATER AID,34.80219142,-4.79232989,Jitegemee,0,Internal,Mirade,Singida,13,4,Singida Urban,Unyambwa,120,TRUE,GeoData Consultants Ltd,WUG,,TRUE,2004,afridev,afridev,handpump,wug,user-group,pay monthly,monthly,salty,salty,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump,functional
36547,40,3/26/11,District Council,343,Handeni Trunk Main(,38.41549591,-5.22788756,Kwa Ally Yasini,25,Pangani,Msufini,Tanga,4,6,Handeni,Kwamatuku,150,TRUE,GeoData Consultants Ltd,VWC,Handeni Trunk Main(H,TRUE,1980,submersible,submersible,submersible,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,non functional
53864,0,1/24/13,Ministry Of Water,1111,Idara ya maji,34.96392825,-5.83236764,Kwa Mzee Matareka,0,Internal,Msangalalee,Singida,13,3,Manyoni,Kilimatinde,250,TRUE,GeoData Consultants Ltd,VWC,Kilimatinde water supply,FALSE,1974,mono,mono,motorpump,vwc,user-group,unknown,unknown,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,non functional
7229,0,1/22/13,Kuwasa,815,KUWASA,29.6388149,-4.85798456,Kwa Manga,0,Lake Tanganyika,Kikungu,Kigoma,16,4,Kigoma Urban,Gungu,0,FALSE,GeoData Consultants Ltd,Other,Mradi wa maji wa gungu,TRUE,1985,other,other,other,other,other,never pay,never pay,soft,good,dry,dry,lake,river/lake,surface,communal standpipe,communal standpipe,non functional
13315,0,1/15/13,,1606,,34.96135831,-4.69576864,Merya Primary,0,Internal,Ikugha Magh,Singida,13,2,Singida Rural,Merya,1,TRUE,GeoData Consultants Ltd,VWC,K,,1980,mono,mono,motorpump,vwc,user-group,unknown,unknown,unknown,unknown,dry,dry,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,non functional
10465,0,11/4/12,Aict,0,AICT,0,-2.00E-08,School,0,Lake Victoria,Shuleni,Mwanza,19,2,Magu,Mkula,0,TRUE,GeoData Consultants Ltd,,,TRUE,0,gravity,gravity,gravity,other,other,never pay,never pay,soft,good,insufficient,insufficient,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,non functional
32508,0,3/22/11,Plan Int,287,Hydrotec,36.77181665,-8.07189411,Kwamamangwega,0,Rufiji,Lungongole B,Morogoro,5,3,Kilombero,Kibaoni,400,TRUE,GeoData Consultants Ltd,,,TRUE,2002,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,non functional
24543,0,7/4/13,Government Of Tanzania,1434,DWE,36.52652902,-3.4005912,St. Theresa S.S.,0,Internal,Longululu,Arusha,2,2,Arusha Rural,Kisongo,100,TRUE,GeoData Consultants Ltd,VWC,Monduli pipe line,TRUE,2008,gravity,gravity,gravity,vwc,user-group,unknown,unknown,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,functional
11916,0,3/11/11,Undp,1681,DWE,34.48290245,-9.71658121,none,0,Lake Nyasa,Lupanga A,Iringa,11,5,Ludewa,Lupanga,65,TRUE,GeoData Consultants Ltd,VWC,UNDP,FALSE,1992,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,seasonal,seasonal,spring,spring,groundwater,communal standpipe,communal standpipe,functional
23866,0,3/23/11,Private Individual,-11,Pr,38.90878139,-6.49294258,Palaganza,0,Wami / Ruvu,Migude,Pwani,6,1,Bagamoyo,Magomeni,50,TRUE,GeoData Consultants Ltd,Private operator,,FALSE,2011,other,other,other,private operator,commercial,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,other,other,functional
11191,0,1/30/13,Government Of Tanzania,1124,DWE,30.1180191,-4.82902659,Zahanati,0,Lake Tanganyika,Luguvu,Kigoma,16,2,Kasulu,Rusesa,740,TRUE,GeoData Consultants Ltd,Water authority,,TRUE,2010,india mark ii,india mark ii,handpump,water board,user-group,never pay,never pay,salty,salty,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump,functional
17596,20,3/12/11,China Government,206,Ch,38.32033652,-6.55684072,Mbegu,0,Wami / Ruvu,Tumbi Chini,Pwani,6,1,Bagamoyo,Lugoba,60,TRUE,GeoData Consultants Ltd,WUA,Chalinze wate,TRUE,2003,ksb,submersible,submersible,wua,user-group,pay per bucket,per bucket,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional
